,Unnamed: 0,installment_id,external_key,order_status,status,effective_at,created_datetime_dubai,n_installments,consumer_id,status_neew,Customer_status,country,merchant_id,merchant_name,current_month,last_month,last_to_last_month,which_month,created,day_number,mtd
238,298,ae632991-e039-4978-9eb8-9eb1e10854e3,e16a3c2e-0020-474c-be77-09f870cf4f6e,ACTIVE,PAID,2024-08-24 15:43:29.384238+00:00,2024-08-24 15:43:29.384238+00:00,4,aba22397-ce77-4296-9ff6-579080e08afc,PAID,new,,a1008604-16c2-4cc4-a826-4a5a8998e72c,Joy Travels,,,,last_month,2024-08-24,11.0,last_month
239,299,c5eb4dc1-8804-4cb0-88f9-62fc19d6e04d,e16a3c2e-0020-474c-be77-09f870cf4f6e,ACTIVE,SCHEDULED,2024-09-24 15:43:29.384238+00:00,2024-08-24 15:43:29.384238+00:00,4,aba22397-ce77-4296-9ff6-579080e08afc,SCHEDULED,new,,a1008604-16c2-4cc4-a826-4a5a8998e72c,Joy Travels,,,,last_month,2024-08-24,11.0,last_month
240,300,05ec5a5f-7ffc-4716-ae88-771c37d59c21,e16a3c2e-0020-474c-be77-09f870cf4f6e,ACTIVE,SCHEDULED,2024-10-24 15:43:29.384238+00:00,2024-08-24 15:43:29.384238+00:00,4,aba22397-ce77-4296-9ff6-579080e08afc,SCHEDULED,new,,a1008604-16c2-4cc4-a826-4a5a8998e72c,Joy Travels,,,,last_month,2024-08-24,11.0,last_month
241,301,b5d0bd9d-4dc2-46b3-8cca-bd196b9e038b,e16a3c2e-0020-474c-be77-09f870cf4f6e,ACTIVE,SCHEDULED,2024-11-24 15:43:29.384238+00:00,2024-08-24 15:43:29.384238+00:00,4,aba22397-ce77-4296-9ff6-579080e08afc,SCHEDULED,new,,a1008604-16c2-4cc4-a826-4a5a8998e72c,Joy Travels,,,,last_month,2024-08-24,11.0,last_month
242,302,76bf2590-14e9-4e5c-bafd-86ab04d00ad3,ad3b8f04-07f7-4f4e-854b-f98c754c151d,ACTIVE,SCHEDULED,2024-11-27 07:10:01.614410+00:00,2024-08-27 07:10:01.614410+00:00,4,a8a4d3a6-8dde-4f5f-bd7e-47d97ed94130,SCHEDULED,new,,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,People's Telecom,,,,last_month,2024-08-27,13.0,
243,307,2fdd8c43-f354-48bc-a08a-2260aeba4e63,3582faff-9d80-4588-b89f-3b0129a63c96,ACTIVE,PAID,2024-08-26 15:52:47.228577+00:00,2024-08-26 15:52:47.228577+00:00,4,4fcf3658-06dd-498c-8ee4-584546cd55f1,PAID,new,,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,People's Telecom,,,,last_month,2024-08-26,12.0,
244,308,5b132ff7-13cf-4504-8460-8940c89a33d5,3582faff-9d80-4588-b89f-3b0129a63c96,ACTIVE,SCHEDULED,2024-10-26 15:52:47.228577+00:00,2024-08-26 15:52:47.228577+00:00,4,4fcf3658-06dd-498c-8ee4-584546cd55f1,SCHEDULED,new,,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,People's Telecom,,,,last_month,2024-08-26,12.0,
245,309,9e62c818-b102-43c5-8440-eb0035704ecc,3582faff-9d80-4588-b89f-3b0129a63c96,ACTIVE,SCHEDULED,2024-11-26 15:52:47.228577+00:00,2024-08-26 15:52:47.228577+00:00,4,4fcf3658-06dd-498c-8ee4-584546cd55f1,SCHEDULED,new,,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,People's Telecom,,,,last_month,2024-08-26,12.0,
246,310,e186dc57-6f88-410c-a04f-e4bb823cfda6,ad3b8f04-07f7-4f4e-854b-f98c754c151d,ACTIVE,PAID,2024-08-27 07:10:01.614410+00:00,2024-08-27 07:10:01.614410+00:00,4,a8a4d3a6-8dde-4f5f-bd7e-47d97ed94130,PAID,new,,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,People's Telecom,,,,last_month,2024-08-27,13.0,
247,311,b85c945a-2be3-41a8-949c-5b5b5b78bc8c,ad3b8f04-07f7-4f4e-854b-f98c754c151d,ACTIVE,SCHEDULED,2024-09-27 07:10:01.614410+00:00,2024-08-27 07:10:01.614410+00:00,4,a8a4d3a6-8dde-4f5f-bd7e-47d97ed94130,SCHEDULED,new,,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,People's Telecom,,,,last_month,2024-08-27,13.0,
248,312,64051cbd-200b-41b4-ae73-2dd2479b82db,ad3b8f04-07f7-4f4e-854b-f98c754c151d,ACTIVE,SCHEDULED,2024-10-27 07:10:01.614410+00:00,2024-08-27 07:10:01.614410+00:00,4,a8a4d3a6-8dde-4f5f-bd7e-47d97ed94130,SCHEDULED,new,,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,People's Telecom,,,,last_month,2024-08-27,13.0,
249,313,d66e6a94-a9c5-4f53-9951-52615248a87e,515e6208-f389-472d-9b71-1853c10d673d,ACTIVE,PAID,2024-08-27 13:01:44.089843+00:00,2024-08-27 13:01:44.089843+00:00,4,e9aeba75-0a38-4e5c-98f4-150ba6b0a142,PAID,new,,f27c1cb9-7394-4b68-b329-b82bcb6bca29,Viva Store,,,,last_month,2024-08-27,13.0,
250,314,61e34d2d-90ff-4ee4-b0d5-9bab9bb084cc,515e6208-f389-472d-9b71-1853c10d673d,ACTIVE,SCHEDULED,2024-09-27 13:01:44.089843+00:00,2024-08-27 13:01:44.089843+00:00,4,e9aeba75-0a38-4e5c-98f4-150ba6b0a142,SCHEDULED,new,,f27c1cb9-7394-4b68-b329-b82bcb6bca29,Viva Store,,,,last_month,2024-08-27,13.0,
251,315,2ed7193b-c1ae-4f97-84d4-e811b2bc13ca,515e6208-f389-472d-9b71-1853c10d673d,ACTIVE,SCHEDULED,2024-10-27 13:01:44.089843+00:00,2024-08-27 13:01:44.089843+00:00,4,e9aeba75-0a38-4e5c-98f4-150ba6b0a142,SCHEDULED,new,,f27c1cb9-7394-4b68-b329-b82bcb6bca29,Viva Store,,,,last_month,2024-08-27,13.0,
252,316,2ad74f54-91c6-4a68-bee2-34990e2e1171,515e6208-f389-472d-9b71-1853c10d673d,ACTIVE,SCHEDULED,2024-11-27 13:01:44.089843+00:00,2024-08-27 13:01:44.089843+00:00,4,e9aeba75-0a38-4e5c-98f4-150ba6b0a142,SCHEDULED,new,,f27c1cb9-7394-4b68-b329-b82bcb6bca29,Viva Store,,,,last_month,2024-08-27,13.0,
253,318,3ed2af95-1105-4f36-9ae4-ca5c6fedce49,bf5db467-0f0d-45d1-87a2-90857a6aa28b,ACTIVE,PAID,2024-08-27 14:00:34.711766+00:00,2024-08-27 14:00:34.711766+00:00,4,2b32bae4-c51a-46b7-bdc0-feecbdf08bc4,PAID,new,,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,People's Telecom,,,,last_month,2024-08-27,13.0,
254,319,7e93dac3-c62b-4de2-a432-97bcc00ea774,bf5db467-0f0d-45d1-87a2-90857a6aa28b,ACTIVE,SCHEDULED,2024-09-27 14:00:34.711766+00:00,2024-08-27 14:00:34.711766+00:00,4,2b32bae4-c51a-46b7-bdc0-feecbdf08bc4,SCHEDULED,new,,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,People's Telecom,,,,last_month,2024-08-27,13.0,
255,320,e98bd0fa-acf0-4c4c-a542-68ce3caa8e41,bf5db467-0f0d-45d1-87a2-90857a6aa28b,ACTIVE,SCHEDULED,2024-10-27 14:00:34.711766+00:00,2024-08-27 14:00:34.711766+00:00,4,2b32bae4-c51a-46b7-bdc0-feecbdf08bc4,SCHEDULED,new,,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,People's Telecom,,,,last_month,2024-08-27,13.0,
256,321,d4c6ce75-a6ba-430e-87bb-ee53683189b3,bf5db467-0f0d-45d1-87a2-90857a6aa28b,ACTIVE,SCHEDULED,2024-11-27 14:00:34.711766+00:00,2024-08-27 14:00:34.711766+00:00,4,2b32bae4-c51a-46b7-bdc0-feecbdf08bc4,SCHEDULED,new,,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,People's Telecom,,,,last_month,2024-08-27,13.0,
257,325,a1e4e1d8-1ab7-425d-8cb6-cce38ff2c972,c40816ca-3a47-4e01-b5f7-aea7cb59be31,ACTIVE,PAID,2024-09-28 09:59:41.952038+00:00,2024-08-28 09:59:41.952038+00:00,4,234ee5ee-51c8-4aec-9e38-ad6eb20a5f0d,PAID,new,,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,People's Telecom,,,,last_month,2024-08-28,14.0,
258,326,7af03147-8fa8-4f9f-8fa0-9ed4f473c82d,c40816ca-3a47-4e01-b5f7-aea7cb59be31,ACTIVE,PAID,2024-08-28 09:59:41.952038+00:00,2024-08-28 09:59:41.952038+00:00,4,234ee5ee-51c8-4aec-9e38-ad6eb20a5f0d,PAID,new,,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,People's Telecom,,,,last_month,2024-08-28,14.0,
259,327,523426f6-a9d1-487f-b63a-902a691de589,c40816ca-3a47-4e01-b5f7-aea7cb59be31,ACTIVE,SCHEDULED,2024-10-28 09:59:41.952038+00:00,2024-08-28 09:59:41.952038+00:00,4,234ee5ee-51c8-4aec-9e38-ad6eb20a5f0d,SCHEDULED,new,,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,People's Telecom,,,,last_month,2024-08-28,14.0,
260,328,78460b21-2ea1-4b32-ac13-8b3dda7dd740,c40816ca-3a47-4e01-b5f7-aea7cb59be31,ACTIVE,SCHEDULED,2024-11-28 09:59:41.952038+00:00,2024-08-28 09:59:41.952038+00:00,4,234ee5ee-51c8-4aec-9e38-ad6eb20a5f0d,SCHEDULED,new,,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,People's Telecom,,,,last_month,2024-08-28,14.0,
261,333,a7ed4058-cba2-43ee-83db-86167eff38c9,38236d6e-a618-494a-915c-e1f149a4e611,ACTIVE,SCHEDULED,2024-11-29 00:06:23.281662+00:00,2024-08-29 00:06:23.281662+00:00,4,59584325-cff0-4899-a9f9-cea9bc6bc539,SCHEDULED,new,,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,People's Telecom,,,,last_month,2024-08-29,15.0,
262,334,c2727604-7981-488a-9374-ad0a5a1f5472,5c79f8b9-0f6a-4550-a70f-05765e116357,ACTIVE,PAID,2024-08-28 10:45:14.813442+00:00,2024-08-28 10:45:14.813442+00:00,4,348efa9a-f438-4eaf-a583-d3e3330638c8,PAID,new,,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,People's Telecom,,,,last_month,2024-08-28,14.0,
263,335,66cd519e-cb15-41b7-9f3c-caa70418f3fc,5c79f8b9-0f6a-4550-a70f-05765e116357,ACTIVE,SCHEDULED,2024-09-28 10:45:14.813442+00:00,2024-08-28 10:45:14.813442+00:00,4,348efa9a-f438-4eaf-a583-d3e3330638c8,SCHEDULED,new,,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,People's Telecom,,,,last_month,2024-08-28,14.0,
264,336,aa015e9d-c617-4fbb-94f9-65e156e75e49,5c79f8b9-0f6a-4550-a70f-05765e116357,ACTIVE,SCHEDULED,2024-10-28 10:45:14.813442+00:00,2024-08-28 10:45:14.813442+00:00,4,348efa9a-f438-4eaf-a583-d3e3330638c8,SCHEDULED,new,,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,People's Telecom,,,,last_month,2024-08-28,14.0,
265,337,9e49cab1-8d90-4eb1-847c-d32c4db0e248,5c79f8b9-0f6a-4550-a70f-05765e116357,ACTIVE,SCHEDULED,2024-11-28 10:45:14.813442+00:00,2024-08-28 10:45:14.813442+00:00,4,348efa9a-f438-4eaf-a583-d3e3330638c8,SCHEDULED,new,,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,People's Telecom,,,,last_month,2024-08-28,14.0,
266,338,33ad785f-5400-4f55-bf43-47fbcd8c9909,bed38b75-2803-4298-ae89-683c9063b878,ACTIVE,PAID,2024-08-28 10:49:11.420601+00:00,2024-08-28 10:49:11.420601+00:00,4,05733e4c-2dd3-4a4d-97e3-114f1036602c,PAID,new,,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,People's Telecom,,,,last_month,2024-08-28,14.0,
267,339,0c909761-5e0c-43a9-a722-81ce6b79c591,bed38b75-2803-4298-ae89-683c9063b878,ACTIVE,SCHEDULED,2024-09-28 10:49:11.420601+00:00,2024-08-28 10:49:11.420601+00:00,4,05733e4c-2dd3-4a4d-97e3-114f1036602c,SCHEDULED,new,,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,People's Telecom,,,,last_month,2024-08-28,14.0,
268,340,a8e08e69-ec70-4462-bbec-6e9e953912ee,bed38b75-2803-4298-ae89-683c9063b878,ACTIVE,SCHEDULED,2024-10-28 10:49:11.420601+00:00,2024-08-28 10:49:11.420601+00:00,4,05733e4c-2dd3-4a4d-97e3-114f1036602c,SCHEDULED,new,,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,People's Telecom,,,,last_month,2024-08-28,14.0,
269,341,5a5c446f-8501-4741-b6db-7676eb50f93a,bed38b75-2803-4298-ae89-683c9063b878,ACTIVE,SCHEDULED,2024-11-28 10:49:11.420601+00:00,2024-08-28 10:49:11.420601+00:00,4,05733e4c-2dd3-4a4d-97e3-114f1036602c,SCHEDULED,new,,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,People's Telecom,,,,last_month,2024-08-28,14.0,
270,343,5e278319-971c-4b52-a4e7-e95d8f9ccb26,37d6f832-c699-455e-a415-393512b6611d,ACTIVE,PAID,2024-08-28 14:51:18.021458+00:00,2024-08-28 14:51:18.021458+00:00,4,b6078646-ecd7-4722-8507-0e4602a0e300,PAID,new,,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,People's Telecom,,,,last_month,2024-08-28,14.0,
271,344,278ae059-5237-44cf-886c-9878ea1bec8e,37d6f832-c699-455e-a415-393512b6611d,ACTIVE,SCHEDULED,2024-09-28 14:51:18.021458+00:00,2024-08-28 14:51:18.021458+00:00,4,b6078646-ecd7-4722-8507-0e4602a0e300,SCHEDULED,new,,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,People's Telecom,,,,last_month,2024-08-28,14.0,
272,345,5d3ed643-347d-4d43-a62d-a40ec9ed2fd5,37d6f832-c699-455e-a415-393512b6611d,ACTIVE,SCHEDULED,2024-10-28 14:51:18.021458+00:00,2024-08-28 14:51:18.021458+00:00,4,b6078646-ecd7-4722-8507-0e4602a0e300,SCHEDULED,new,,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,People's Telecom,,,,last_month,2024-08-28,14.0,
273,346,c6d98e22-f375-42e9-a15d-082590e48ea8,37d6f832-c699-455e-a415-393512b6611d,ACTIVE,SCHEDULED,2024-11-28 14:51:18.021458+00:00,2024-08-28 14:51:18.021458+00:00,4,b6078646-ecd7-4722-8507-0e4602a0e300,SCHEDULED,new,,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,People's Telecom,,,,last_month,2024-08-28,14.0,
274,348,a2918639-d568-4aba-acad-26e4a36555a9,38236d6e-a618-494a-915c-e1f149a4e611,ACTIVE,PAID,2024-08-29 00:06:23.281662+00:00,2024-08-29 00:06:23.281662+00:00,4,59584325-cff0-4899-a9f9-cea9bc6bc539,PAID,new,,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,People's Telecom,,,,last_month,2024-08-29,15.0,
275,349,3985855d-1e29-4141-9d7c-9dc89c5179b7,38236d6e-a618-494a-915c-e1f149a4e611,ACTIVE,SCHEDULED,2024-09-29 00:06:23.281662+00:00,2024-08-29 00:06:23.281662+00:00,4,59584325-cff0-4899-a9f9-cea9bc6bc539,SCHEDULED,new,,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,People's Telecom,,,,last_month,2024-08-29,15.0,
276,350,879ac95c-9f70-420a-bec0-c0d9024df6c8,38236d6e-a618-494a-915c-e1f149a4e611,ACTIVE,SCHEDULED,2024-10-29 00:06:23.281662+00:00,2024-08-29 00:06:23.281662+00:00,4,59584325-cff0-4899-a9f9-cea9bc6bc539,SCHEDULED,new,,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,People's Telecom,,,,last_month,2024-08-29,15.0,
277,353,f6f2c32a-fe37-46dc-b4c3-7f051ec4dc59,b95780bd-a214-4df4-b942-f93db268fff0,ACTIVE,PAID,2024-08-29 06:41:29.761104+00:00,2024-08-29 06:41:29.761104+00:00,4,59584325-cff0-4899-a9f9-cea9bc6bc539,PAID,new,,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,People's Telecom,,,,last_month,2024-08-29,15.0,
278,354,1da2be11-a780-4974-8374-752cd6df68d8,b95780bd-a214-4df4-b942-f93db268fff0,ACTIVE,SCHEDULED,2024-09-29 06:41:29.761104+00:00,2024-08-29 06:41:29.761104+00:00,4,59584325-cff0-4899-a9f9-cea9bc6bc539,SCHEDULED,new,,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,People's Telecom,,,,last_month,2024-08-29,15.0,
279,355,f35c23d2-a62a-4c90-8c50-a7a63280cd2f,b95780bd-a214-4df4-b942-f93db268fff0,ACTIVE,SCHEDULED,2024-10-29 06:41:29.761104+00:00,2024-08-29 06:41:29.761104+00:00,4,59584325-cff0-4899-a9f9-cea9bc6bc539,SCHEDULED,new,,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,People's Telecom,,,,last_month,2024-08-29,15.0,
280,356,65a6cc91-cdd2-4c56-839d-0aae3f941dc0,b95780bd-a214-4df4-b942-f93db268fff0,ACTIVE,SCHEDULED,2024-11-29 06:41:29.761104+00:00,2024-08-29 06:41:29.761104+00:00,4,59584325-cff0-4899-a9f9-cea9bc6bc539,SCHEDULED,new,,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,People's Telecom,,,,last_month,2024-08-29,15.0,
281,369,cbfb2ef4-4f8c-4ebd-8778-dac3e0d2118f,8ba48f8b-b96f-4f20-a623-3162f379799b,VOIDED,VOIDED,2024-08-29 09:46:53.674731+00:00,2024-08-29 09:46:53.674731+00:00,4,3285c37f-bc0e-4ff8-a8f9-9d0fb4ef1d8e,VOIDED,new,,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,People's Telecom,,,,last_month,2024-08-29,15.0,
282,370,a6dcf010-6e90-4d4b-9a5b-625bfd7b5db4,8ba48f8b-b96f-4f20-a623-3162f379799b,VOIDED,VOIDED,2024-09-29 09:46:53.674731+00:00,2024-08-29 09:46:53.674731+00:00,4,3285c37f-bc0e-4ff8-a8f9-9d0fb4ef1d8e,VOIDED,new,,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,People's Telecom,,,,last_month,2024-08-29,15.0,
283,371,3cf58b9d-8092-4307-8945-0846313480d2,698e3b1d-0905-428f-8b50-cb79a7666978,ACTIVE,PAID,2024-08-29 09:56:00.876412+00:00,2024-08-29 09:56:00.876412+00:00,4,5a8dbfa5-c40d-4476-84f2-29fbda75b8af,PAID,new,,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,People's Telecom,,,,last_month,2024-08-29,15.0,
284,372,a52687f3-4b0e-4afd-9042-cf65c695c2ca,8ba48f8b-b96f-4f20-a623-3162f379799b,VOIDED,VOIDED,2024-10-29 09:46:53.674731+00:00,2024-08-29 09:46:53.674731+00:00,4,3285c37f-bc0e-4ff8-a8f9-9d0fb4ef1d8e,VOIDED,new,,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,People's Telecom,,,,last_month,2024-08-29,15.0,
285,373,48e5c77e-d7de-4350-bcc0-13c35e1f93f3,8ba48f8b-b96f-4f20-a623-3162f379799b,VOIDED,VOIDED,2024-11-29 09:46:53.674731+00:00,2024-08-29 09:46:53.674731+00:00,4,3285c37f-bc0e-4ff8-a8f9-9d0fb4ef1d8e,VOIDED,new,,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,People's Telecom,,,,last_month,2024-08-29,15.0,
286,374,9ca959da-31d7-4686-9a0d-67437c12b3ff,698e3b1d-0905-428f-8b50-cb79a7666978,ACTIVE,SCHEDULED,2024-09-29 09:56:00.876412+00:00,2024-08-29 09:56:00.876412+00:00,4,5a8dbfa5-c40d-4476-84f2-29fbda75b8af,SCHEDULED,new,,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,People's Telecom,,,,last_month,2024-08-29,15.0,
287,375,ef851d0b-fa5b-4675-afba-c961f0140c28,698e3b1d-0905-428f-8b50-cb79a7666978,ACTIVE,SCHEDULED,2024-10-29 09:56:00.876412+00:00,2024-08-29 09:56:00.876412+00:00,4,5a8dbfa5-c40d-4476-84f2-29fbda75b8af,SCHEDULED,new,,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,People's Telecom,,,,last_month,2024-08-29,15.0,
288,376,81734f2d-d29a-4c1a-9535-9e6b1b5bcb76,698e3b1d-0905-428f-8b50-cb79a7666978,ACTIVE,SCHEDULED,2024-11-29 09:56:00.876412+00:00,2024-08-29 09:56:00.876412+00:00,4,5a8dbfa5-c40d-4476-84f2-29fbda75b8af,SCHEDULED,new,,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,People's Telecom,,,,last_month,2024-08-29,15.0,
289,377,eef7c821-6872-4ca0-b9bc-870169b686da,503d5861-0093-4148-996b-31a983ddb620,ACTIVE,PAID,2024-08-29 19:43:10.700571+00:00,2024-08-29 19:43:10.700571+00:00,4,c2e48e72-70b4-4194-80eb-bb7fcb2c1fb3,PAID,new,,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,People's Telecom,,,,last_month,2024-08-29,15.0,
290,378,a8d74660-5fac-44c6-9bc2-c812678e75c5,7957fdd6-aba6-4af2-8167-64d4888fe3f8,ACTIVE,PAID,2024-08-29 11:41:00.405712+00:00,2024-08-29 11:41:00.405712+00:00,4,2c6d2370-705b-4fd0-b426-6a83f509c85d,PAID,new,,f27c1cb9-7394-4b68-b329-b82bcb6bca29,Viva Store,,,,last_month,2024-08-29,15.0,
291,379,cfb36523-673b-4b48-b326-09a4cdfe5a6f,7957fdd6-aba6-4af2-8167-64d4888fe3f8,ACTIVE,SCHEDULED,2024-09-29 11:41:00.405712+00:00,2024-08-29 11:41:00.405712+00:00,4,2c6d2370-705b-4fd0-b426-6a83f509c85d,SCHEDULED,new,,f27c1cb9-7394-4b68-b329-b82bcb6bca29,Viva Store,,,,last_month,2024-08-29,15.0,
292,380,114166e6-a1d2-40ba-95e3-b213b7572de9,7957fdd6-aba6-4af2-8167-64d4888fe3f8,ACTIVE,SCHEDULED,2024-10-29 11:41:00.405712+00:00,2024-08-29 11:41:00.405712+00:00,4,2c6d2370-705b-4fd0-b426-6a83f509c85d,SCHEDULED,new,,f27c1cb9-7394-4b68-b329-b82bcb6bca29,Viva Store,,,,last_month,2024-08-29,15.0,
293,381,60ca2314-99c6-45fd-bb14-2a224fbadf4f,7957fdd6-aba6-4af2-8167-64d4888fe3f8,ACTIVE,SCHEDULED,2024-11-29 11:41:00.405712+00:00,2024-08-29 11:41:00.405712+00:00,4,2c6d2370-705b-4fd0-b426-6a83f509c85d,SCHEDULED,new,,f27c1cb9-7394-4b68-b329-b82bcb6bca29,Viva Store,,,,last_month,2024-08-29,15.0,
294,386,06bc55c3-9153-4469-891b-98750ce65901,503d5861-0093-4148-996b-31a983ddb620,ACTIVE,SCHEDULED,2024-09-29 19:43:10.700571+00:00,2024-08-29 19:43:10.700571+00:00,4,c2e48e72-70b4-4194-80eb-bb7fcb2c1fb3,SCHEDULED,new,,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,People's Telecom,,,,last_month,2024-08-29,15.0,
295,387,9da4d6e3-08b4-4796-ac98-eb6889b34b2b,503d5861-0093-4148-996b-31a983ddb620,ACTIVE,SCHEDULED,2024-10-29 19:43:10.700571+00:00,2024-08-29 19:43:10.700571+00:00,4,c2e48e72-70b4-4194-80eb-bb7fcb2c1fb3,SCHEDULED,new,,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,People's Telecom,,,,last_month,2024-08-29,15.0,
296,392,e4d045d5-7723-43c9-84b7-1d88165d8c2d,503d5861-0093-4148-996b-31a983ddb620,ACTIVE,SCHEDULED,2024-11-29 19:43:10.700571+00:00,2024-08-29 19:43:10.700571+00:00,4,c2e48e72-70b4-4194-80eb-bb7fcb2c1fb3,SCHEDULED,new,,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,People's Telecom,,,,last_month,2024-08-29,15.0,
297,393,71ff4bc9-2939-42b4-b6e1-ffb13a2ff4ea,0ca21c07-b72e-4456-b73c-df15f5d2fb4f,ACTIVE,PAID,2024-08-29 18:18:12.186750+00:00,2024-08-29 18:18:12.186750+00:00,4,81c938d3-2f83-4fe3-8260-6780efb17634,PAID,new,,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,People's Telecom,,,,last_month,2024-08-29,15.0,
298,394,78aaff54-ab55-4fff-ac4d-3685613c37dd,0ca21c07-b72e-4456-b73c-df15f5d2fb4f,ACTIVE,SCHEDULED,2024-09-29 18:18:12.186750+00:00,2024-08-29 18:18:12.186750+00:00,4,81c938d3-2f83-4fe3-8260-6780efb17634,SCHEDULED,new,,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,People's Telecom,,,,last_month,2024-08-29,15.0,
299,395,0a085139-2d29-4062-9662-cff1b1ad4904,0ca21c07-b72e-4456-b73c-df15f5d2fb4f,ACTIVE,SCHEDULED,2024-10-29 18:18:12.186750+00:00,2024-08-29 18:18:12.186750+00:00,4,81c938d3-2f83-4fe3-8260-6780efb17634,SCHEDULED,new,,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,People's Telecom,,,,last_month,2024-08-29,15.0,
300,396,772128c9-b3b3-478c-af8b-82064da7e1a8,0ca21c07-b72e-4456-b73c-df15f5d2fb4f,ACTIVE,SCHEDULED,2024-11-29 18:18:12.186750+00:00,2024-08-29 18:18:12.186750+00:00,4,81c938d3-2f83-4fe3-8260-6780efb17634,SCHEDULED,new,,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,People's Telecom,,,,last_month,2024-08-29,15.0,
301,409,994ad584-a386-42c4-ab1e-5db6e50a33c9,6be8912c-c202-4656-89a5-8d6db4b52205,ACTIVE,PAID,2024-08-30 07:20:58.689632+00:00,2024-08-30 07:20:58.689632+00:00,4,3047b50e-4c1b-4f00-ab58-558fed4eca46,PAID,new,,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,People's Telecom,,,,last_month,2024-08-30,16.0,
302,410,da4610c7-0f3f-445e-9015-e5c0ca8b519b,6be8912c-c202-4656-89a5-8d6db4b52205,ACTIVE,SCHEDULED,2024-09-30 07:20:58.689632+00:00,2024-08-30 07:20:58.689632+00:00,4,3047b50e-4c1b-4f00-ab58-558fed4eca46,SCHEDULED,new,,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,People's Telecom,,,,last_month,2024-08-30,16.0,
303,411,10052888-2b96-46d5-8f62-6eb7f56aa9c6,6be8912c-c202-4656-89a5-8d6db4b52205,ACTIVE,SCHEDULED,2024-10-30 07:20:58.689632+00:00,2024-08-30 07:20:58.689632+00:00,4,3047b50e-4c1b-4f00-ab58-558fed4eca46,SCHEDULED,new,,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,People's Telecom,,,,last_month,2024-08-30,16.0,
304,412,f55a0edd-f129-443c-b77c-6c6356f75322,6be8912c-c202-4656-89a5-8d6db4b52205,ACTIVE,SCHEDULED,2024-11-30 07:20:58.689632+00:00,2024-08-30 07:20:58.689632+00:00,4,3047b50e-4c1b-4f00-ab58-558fed4eca46,SCHEDULED,new,,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,People's Telecom,,,,last_month,2024-08-30,16.0,
